date,time,open,high,low,close,volume
2026-01-06,15:35:00,88.06,88.15,88.04,88.13,265.0
2026-01-06,15:40:00,88.12,88.13,88.05,88.09,238.0
2026-01-06,15:45:00,88.09,88.14,88.06,88.07,113.0
2026-01-06,15:50:00,88.1,88.12,87.99,87.99,143.0
2026-01-06,15:55:00,88.0,88.05,87.99,88.02,139.0
2026-01-06,16:00:00,88.0,88.05,87.99,88.0,167.0
2026-01-06,16:05:00,88.04,88.13,88.02,88.13,188.0
2026-01-06,16:10:00,88.14,88.15,88.08,88.11,246.0
2026-01-06,16:15:00,88.09,88.09,88.0,88.01,87.0
2026-01-06,16:20:00,88.02,88.05,88.0,88.03,130.0
2026-01-06,16:25:00,88.04,88.05,88.0,88.03,86.0
2026-01-06,16:30:00,88.03,88.06,88.0,88.0,83.0
2026-01-06,16:35:00,88.04,88.04,88.0,88.02,81.0
2026-01-06,16:40:00,88.04,88.06,87.99,88.0,118.0
2026-01-06,16:45:00,88.0,88.0,87.93,87.99,125.0
2026-01-06,16:50:00,87.99,88.1,87.89,87.89,218.0
2026-01-06,16:55:00,87.91,88.02,87.87,87.98,189.0
2026-01-07,07:00:00,88.2,88.35,88.1,88.24,240.0
2026-01-07,07:05:00,88.23,88.35,88.23,88.35,122.0
2026-01-07,07:10:00,88.34,88.4,88.33,88.4,82.0
2026-01-07,07:15:00,88.4,88.49,88.37,88.4,98.0
2026-01-07,07:20:00,88.39,88.5,88.35,88.45,113.0
2026-01-07,07:25:00,88.44,88.44,88.35,88.39,56.0
2026-01-07,07:30:00,88.38,88.41,88.37,88.38,89.0
2026-01-07,07:35:00,88.39,88.5,88.38,88.46,326.0
2026-01-07,07:40:00,88.46,88.48,88.4,88.41,88.0
2026-01-07,07:45:00,88.4,88.47,88.4,88.44,130.0
2026-01-07,07:50:00,88.44,88.46,88.33,88.36,158.0
2026-01-07,07:55:00,88.35,88.36,88.31,88.36,101.0
2026-01-07,08:00:00,88.36,88.36,88.26,88.28,144.0
2026-01-07,08:05:00,88.26,88.26,88.19,88.2,165.0
2026-01-07,08:10:00,88.21,88.25,88.16,88.25,240.0
2026-01-07,08:15:00,88.25,88.33,88.25,88.28,87.0
2026-01-07,08:20:00,88.3,88.32,88.26,88.29,62.0
2026-01-07,08:25:00,88.29,88.29,88.11,88.11,98.0
2026-01-07,08:30:00,88.13,88.24,88.13,88.2,89.0
2026-01-07,08:35:00,88.19,88.19,88.11,88.13,177.0
2026-01-07,08:40:00,88.13,88.16,88.12,88.12,88.0
2026-01-07,08:45:00,88.12,88.16,88.11,88.12,207.0
